trial_id,plot_id,on_farm,is_survey,treatment,rep,crop,dmy_total,yield_part,yield,yield_moisture,grain_P,residue_P,harvest_index,dataset_id,record_id,country,location,longitude,latitude,geo_from_source,planting_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated,land_prep_method,depth,soil_P
1,405,TRUE,FALSE,Control 0_P,2,maize,5673.20126425058,grain,8096.02159697042,15.5,21,4,0.52872837786677,doi_10.5061_dryad.95n3j32,862,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,15,2.98
1,405,TRUE,FALSE,Control 0_P,2,maize,5673.20126425058,grain,8096.02159697042,15.5,21,4,0.52872837786677,doi_10.5061_dryad.95n3j32,863,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,20,3.36
1,405,TRUE,FALSE,Control 0_P,2,maize,5673.20126425058,grain,8096.02159697042,15.5,21,4,0.52872837786677,doi_10.5061_dryad.95n3j32,864,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,5,13.8
1,406,TRUE,FALSE,Replace_P,2,maize,7543.33512865676,grain,9153.78343479053,15.5,22,4,0.52904758318034,doi_10.5061_dryad.95n3j32,865,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,15,2.72
1,406,TRUE,FALSE,Replace_P,2,maize,7543.33512865676,grain,9153.78343479053,15.5,22,4,0.52904758318034,doi_10.5061_dryad.95n3j32,866,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,20,3.31
1,406,TRUE,FALSE,Replace_P,2,maize,7543.33512865676,grain,9153.78343479053,15.5,22,4,0.52904758318034,doi_10.5061_dryad.95n3j32,867,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,10,3.97
1,406,TRUE,FALSE,Replace_P,2,maize,7543.33512865676,grain,9153.78343479053,15.5,22,4,0.52904758318034,doi_10.5061_dryad.95n3j32,868,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,5,25.8
1,407,TRUE,FALSE,UNL_P,2,maize,6570.13661677275,grain,10342.5997030296,15.5,21,3,0.543837478384024,doi_10.5061_dryad.95n3j32,869,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,20,3.44
1,407,TRUE,FALSE,UNL_P,2,maize,6570.13661677275,grain,10342.5997030296,15.5,21,3,0.543837478384024,doi_10.5061_dryad.95n3j32,870,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,10,3.72
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5672.85894415144,grain,9960.21291164531,15.5,22,4,0.588954290527607,doi_10.5061_dryad.95n3j32,871,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,20,4.27
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5672.85894415144,grain,9960.21291164531,15.5,22,4,0.588954290527607,doi_10.5061_dryad.95n3j32,872,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,5,81
1,404,TRUE,FALSE,Bray_2Replace_PP,2,maize,5672.85894415144,grain,9960.21291164531,15.5,22,4,0.588954290527607,doi_10.5061_dryad.95n3j32,873,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,15,3.85
1,408,TRUE,FALSE,6,2,maize,5493.14181761312,grain,8686.02746046492,15.5,20,4,0.563737217589559,doi_10.5061_dryad.95n3j32,874,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,10,2.61
1,408,TRUE,FALSE,6,2,maize,5493.14181761312,grain,8686.02746046492,15.5,20,4,0.563737217589559,doi_10.5061_dryad.95n3j32,875,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,5,8.74
1,408,TRUE,FALSE,6,2,maize,5493.14181761312,grain,8686.02746046492,15.5,20,4,0.563737217589559,doi_10.5061_dryad.95n3j32,876,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,20,2.94
1,409,TRUE,FALSE,Bray_3Replace_PP,2,maize,7486.0925263639,grain,9687.82169513305,15.5,23,5,0.527669013656498,doi_10.5061_dryad.95n3j32,877,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,15,11.4
1,409,TRUE,FALSE,Bray_3Replace_PP,2,maize,7486.0925263639,grain,9687.82169513305,15.5,23,5,0.527669013656498,doi_10.5061_dryad.95n3j32,878,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,5,84.1
1,409,TRUE,FALSE,Bray_3Replace_PP,2,maize,7486.0925263639,grain,9687.82169513305,15.5,23,5,0.527669013656498,doi_10.5061_dryad.95n3j32,879,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,20,5.94
1,409,TRUE,FALSE,Bray_3Replace_PP,2,maize,7486.0925263639,grain,9687.82169513305,15.5,23,5,0.527669013656498,doi_10.5061_dryad.95n3j32,880,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,10,21.2
1,604,TRUE,FALSE,UNL_P,3,maize,6770.28795355041,grain,10744.7915167851,15.5,24,5,0.551329658492417,doi_10.5061_dryad.95n3j32,881,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,5,40.3
1,604,TRUE,FALSE,UNL_P,3,maize,6770.28795355041,grain,10744.7915167851,15.5,24,5,0.551329658492417,doi_10.5061_dryad.95n3j32,882,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,10,15.2
1,604,TRUE,FALSE,UNL_P,3,maize,6770.28795355041,grain,10744.7915167851,15.5,24,5,0.551329658492417,doi_10.5061_dryad.95n3j32,883,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,20,1.04
1,605,TRUE,FALSE,Bray_3Replace_PP,3,maize,5633.94346501199,grain,10885.615686,15.5,29,5,0.574625888564081,doi_10.5061_dryad.95n3j32,884,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,15,2.42
1,605,TRUE,FALSE,Bray_3Replace_PP,3,maize,5633.94346501199,grain,10885.615686,15.5,29,5,0.574625888564081,doi_10.5061_dryad.95n3j32,885,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,5,67.8
1,605,TRUE,FALSE,Bray_3Replace_PP,3,maize,5633.94346501199,grain,10885.615686,15.5,29,5,0.574625888564081,doi_10.5061_dryad.95n3j32,886,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,10,28.1
1,605,TRUE,FALSE,Bray_3Replace_PP,3,maize,5633.94346501199,grain,10885.615686,15.5,29,5,0.574625888564081,doi_10.5061_dryad.95n3j32,887,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,20,1
1,606,TRUE,FALSE,Bray_2Replace_PP,3,maize,6196.31011231758,grain,11310.1525156686,15.5,26,6,0.575117748267053,doi_10.5061_dryad.95n3j32,888,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,5,100
1,401,TRUE,FALSE,Control 0_P,4,maize,5625.18837515898,grain,7772.58805569231,15.5,20,4,0.560919403195178,doi_10.5061_dryad.95n3j32,889,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,20,3.17
1,401,TRUE,FALSE,Control 0_P,4,maize,5625.18837515898,grain,7772.58805569231,15.5,20,4,0.560919403195178,doi_10.5061_dryad.95n3j32,890,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,15,3.07
1,606,TRUE,FALSE,Bray_2Replace_PP,3,maize,6196.31011231758,grain,11310.1525156686,15.5,26,6,0.575117748267053,doi_10.5061_dryad.95n3j32,891,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,20,1
1,607,TRUE,FALSE,Control 0_P,3,maize,3962.94998791453,grain,8122.65920196924,15.5,19,2,0.472726550836606,doi_10.5061_dryad.95n3j32,892,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,5,8.64
1,607,TRUE,FALSE,Control 0_P,3,maize,3962.94998791453,grain,8122.65920196924,15.5,19,2,0.472726550836606,doi_10.5061_dryad.95n3j32,893,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,10,6.35
1,607,TRUE,FALSE,Control 0_P,3,maize,3962.94998791453,grain,8122.65920196924,15.5,19,2,0.472726550836606,doi_10.5061_dryad.95n3j32,894,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,15,1.15
1,607,TRUE,FALSE,Control 0_P,3,maize,3962.94998791453,grain,8122.65920196924,15.5,19,2,0.472726550836606,doi_10.5061_dryad.95n3j32,895,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,20,1
1,608,TRUE,FALSE,6,3,maize,5276.05213003659,grain,7821.71614896162,15.5,19,2,0.514542984748694,doi_10.5061_dryad.95n3j32,896,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,15,1
1,608,TRUE,FALSE,6,3,maize,5276.05213003659,grain,7821.71614896162,15.5,19,2,0.514542984748694,doi_10.5061_dryad.95n3j32,897,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,5,3.31
1,608,TRUE,FALSE,6,3,maize,5276.05213003659,grain,7821.71614896162,15.5,19,2,0.514542984748694,doi_10.5061_dryad.95n3j32,898,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,10,1.32
1,608,TRUE,FALSE,6,3,maize,5276.05213003659,grain,7821.71614896162,15.5,19,2,0.514542984748694,doi_10.5061_dryad.95n3j32,899,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,20,1
1,609,TRUE,FALSE,Replace_P,3,maize,5293.0808638777,grain,10196.6424377751,15.5,24,5,0.555440877469695,doi_10.5061_dryad.95n3j32,900,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,5,15.5
1,609,TRUE,FALSE,Replace_P,3,maize,5293.0808638777,grain,10196.6424377751,15.5,24,5,0.555440877469695,doi_10.5061_dryad.95n3j32,901,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,20,1
1,609,TRUE,FALSE,Replace_P,3,maize,5293.0808638777,grain,10196.6424377751,15.5,24,5,0.555440877469695,doi_10.5061_dryad.95n3j32,902,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,10,3.09
1,609,TRUE,FALSE,Replace_P,3,maize,5293.0808638777,grain,10196.6424377751,15.5,24,5,0.555440877469695,doi_10.5061_dryad.95n3j32,903,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,15,1
1,107,TRUE,FALSE,Control 0_P,1,maize,5921.60297099391,grain,10189.8190914877,15.5,21,4,0.571928524163564,doi_10.5061_dryad.95n3j32,904,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,10,7.6
1,107,TRUE,FALSE,Control 0_P,1,maize,5921.60297099391,grain,10189.8190914877,15.5,21,4,0.571928524163564,doi_10.5061_dryad.95n3j32,905,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,15,5.9
1,107,TRUE,FALSE,Control 0_P,1,maize,5921.60297099391,grain,10189.8190914877,15.5,21,4,0.571928524163564,doi_10.5061_dryad.95n3j32,906,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,20,5.34
1,502,TRUE,FALSE,Control 0_P,4,maize,4460.08002088629,grain,8380.98116334472,15.5,16,4,0.585049713194947,doi_10.5061_dryad.95n3j32,907,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,5,7.72
1,502,TRUE,FALSE,Control 0_P,4,maize,4460.08002088629,grain,8380.98116334472,15.5,16,4,0.585049713194947,doi_10.5061_dryad.95n3j32,908,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,10,3.63
1,502,TRUE,FALSE,Control 0_P,4,maize,4460.08002088629,grain,8380.98116334472,15.5,16,4,0.585049713194947,doi_10.5061_dryad.95n3j32,909,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,20,2.44
1,502,TRUE,FALSE,Control 0_P,4,maize,4460.08002088629,grain,8380.98116334472,15.5,16,4,0.585049713194947,doi_10.5061_dryad.95n3j32,910,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,disk tillage,15,2.3
1,407,TRUE,FALSE,UNL_P,2,maize,6570.13661677275,grain,10342.5997030296,15.5,21,3,0.543837478384024,doi_10.5061_dryad.95n3j32,911,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,5,43.1
1,407,TRUE,FALSE,UNL_P,2,maize,6570.13661677275,grain,10342.5997030296,15.5,21,3,0.543837478384024,doi_10.5061_dryad.95n3j32,912,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,15,4.31
1,408,TRUE,FALSE,6,2,maize,5493.14181761312,grain,8686.02746046492,15.5,20,4,0.563737217589559,doi_10.5061_dryad.95n3j32,913,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,15,2.48
1,503,TRUE,FALSE,6,4,maize,4447.49486347431,grain,8656.57508080474,15.5,18,3,0.582279849229582,doi_10.5061_dryad.95n3j32,914,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,20,1.95
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5045.56188813061,grain,10825.581784096,15.5,21,5,0.607359877042099,doi_10.5061_dryad.95n3j32,915,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,5,49.9
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5045.56188813061,grain,10825.581784096,15.5,21,5,0.607359877042099,doi_10.5061_dryad.95n3j32,916,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,10,19.7
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5045.56188813061,grain,10825.581784096,15.5,21,5,0.607359877042099,doi_10.5061_dryad.95n3j32,917,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,15,2.65
1,601,TRUE,FALSE,Bray_2Replace_PP,4,maize,5045.56188813061,grain,10825.581784096,15.5,21,5,0.607359877042099,doi_10.5061_dryad.95n3j32,918,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,20,1.01
1,602,TRUE,FALSE,UNL_P,4,maize,4785.74552222807,grain,10843.7958468761,15.5,22,4,0.596479504243039,doi_10.5061_dryad.95n3j32,919,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,10,20.7
1,602,TRUE,FALSE,UNL_P,4,maize,4785.74552222807,grain,10843.7958468761,15.5,22,4,0.596479504243039,doi_10.5061_dryad.95n3j32,920,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,15,1.19
1,602,TRUE,FALSE,UNL_P,4,maize,4785.74552222807,grain,10843.7958468761,15.5,22,4,0.596479504243039,doi_10.5061_dryad.95n3j32,921,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,20,1
1,602,TRUE,FALSE,UNL_P,4,maize,4785.74552222807,grain,10843.7958468761,15.5,22,4,0.596479504243039,doi_10.5061_dryad.95n3j32,922,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,5,36
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5815.88527850227,grain,10894.6534448389,15.5,24,5,0.586569093877341,doi_10.5061_dryad.95n3j32,923,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,5,37.4
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5815.88527850227,grain,10894.6534448389,15.5,24,5,0.586569093877341,doi_10.5061_dryad.95n3j32,924,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,15,1.47
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5815.88527850227,grain,10894.6534448389,15.5,24,5,0.586569093877341,doi_10.5061_dryad.95n3j32,925,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,10,23.4
1,603,TRUE,FALSE,Bray_3Replace_PP,4,maize,5815.88527850227,grain,10894.6534448389,15.5,24,5,0.586569093877341,doi_10.5061_dryad.95n3j32,926,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,disk tillage,20,1
1,307,TRUE,FALSE,UNL_P,2,maize,4606.52175394276,grain,9582.22954542857,15.5,25,4,0.608365073973807,doi_10.5061_dryad.95n3j32,927,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,5,33
1,307,TRUE,FALSE,UNL_P,2,maize,4606.52175394276,grain,9582.22954542857,15.5,25,4,0.608365073973807,doi_10.5061_dryad.95n3j32,928,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,disk tillage,20,3
1,606,TRUE,FALSE,Bray_2Replace_PP,3,maize,6196.31011231758,grain,11310.1525156686,15.5,26,6,0.575117748267053,doi_10.5061_dryad.95n3j32,929,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,10,19.2
1,606,TRUE,FALSE,Bray_2Replace_PP,3,maize,6196.31011231758,grain,11310.1525156686,15.5,26,6,0.575117748267053,doi_10.5061_dryad.95n3j32,930,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,15,2.78
1,104,TRUE,FALSE,UNL_P,1,maize,7289.29548195377,grain,10011.6500899527,15.5,19,4,0.527366311951241,doi_10.5061_dryad.95n3j32,931,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,10,9.47
1,104,TRUE,FALSE,UNL_P,1,maize,7289.29548195377,grain,10011.6500899527,15.5,19,4,0.527366311951241,doi_10.5061_dryad.95n3j32,932,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,15,4.02
1,104,TRUE,FALSE,UNL_P,1,maize,7289.29548195377,grain,10011.6500899527,15.5,19,4,0.527366311951241,doi_10.5061_dryad.95n3j32,933,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,5,66.2
1,104,TRUE,FALSE,UNL_P,1,maize,7289.29548195377,grain,10011.6500899527,15.5,19,4,0.527366311951241,doi_10.5061_dryad.95n3j32,934,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,20,3.77
1,105,TRUE,FALSE,Bray_2Replace_PP,1,maize,6134.0383104,grain,10920.6860695577,15.5,21,6,0.559872381813119,doi_10.5061_dryad.95n3j32,935,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,5,58.3
1,105,TRUE,FALSE,Bray_2Replace_PP,1,maize,6134.0383104,grain,10920.6860695577,15.5,21,6,0.559872381813119,doi_10.5061_dryad.95n3j32,936,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,15,5.2
1,105,TRUE,FALSE,Bray_2Replace_PP,1,maize,6134.0383104,grain,10920.6860695577,15.5,21,6,0.559872381813119,doi_10.5061_dryad.95n3j32,937,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,20,5.15
1,105,TRUE,FALSE,Bray_2Replace_PP,1,maize,6134.0383104,grain,10920.6860695577,15.5,21,6,0.559872381813119,doi_10.5061_dryad.95n3j32,938,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,minimum tillage,10,10.2
1,106,TRUE,FALSE,Bray_3Replace_PP,1,maize,6276.6035881587,grain,10823.6883343648,15.5,22,4,0.570016562205414,doi_10.5061_dryad.95n3j32,939,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,5,92.2
1,106,TRUE,FALSE,Bray_3Replace_PP,1,maize,6276.6035881587,grain,10823.6883343648,15.5,22,4,0.570016562205414,doi_10.5061_dryad.95n3j32,940,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,10,27.3
1,106,TRUE,FALSE,Bray_3Replace_PP,1,maize,6276.6035881587,grain,10823.6883343648,15.5,22,4,0.570016562205414,doi_10.5061_dryad.95n3j32,941,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,15,7.84
1,106,TRUE,FALSE,Bray_3Replace_PP,1,maize,6276.6035881587,grain,10823.6883343648,15.5,22,4,0.570016562205414,doi_10.5061_dryad.95n3j32,942,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,20,5.77
1,107,TRUE,FALSE,Control 0_P,1,maize,5921.60297099391,grain,10189.8190914877,15.5,21,4,0.571928524163564,doi_10.5061_dryad.95n3j32,943,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,0,0,,minimum tillage,5,25
1,505,TRUE,FALSE,Bray_3Replace_PP,3,maize,6259.46984105451,grain,9226.59581329501,15.5,22,6,0.56027420208544,doi_10.5061_dryad.95n3j32,944,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,206.5,0,,minimum tillage,15,2.54
1,506,TRUE,FALSE,UNL_P,3,maize,5853.41176447844,grain,10135.3639390357,15.5,20,4,0.577536953922756,doi_10.5061_dryad.95n3j32,945,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,5,31
1,506,TRUE,FALSE,UNL_P,3,maize,5853.41176447844,grain,10135.3639390357,15.5,20,4,0.577536953922756,doi_10.5061_dryad.95n3j32,946,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,112,0,,minimum tillage,20,1.96
1,108,TRUE,FALSE,Replace_P,1,maize,6698.25373409739,grain,11462.4713102029,15.5,18,4,0.544106740102928,doi_10.5061_dryad.95n3j32,947,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,5,49.9
1,108,TRUE,FALSE,Replace_P,1,maize,6698.25373409739,grain,11462.4713102029,15.5,18,4,0.544106740102928,doi_10.5061_dryad.95n3j32,948,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,15,5.12
1,108,TRUE,FALSE,Replace_P,1,maize,6698.25373409739,grain,11462.4713102029,15.5,18,4,0.544106740102928,doi_10.5061_dryad.95n3j32,949,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,20,5.77
1,108,TRUE,FALSE,Replace_P,1,maize,6698.25373409739,grain,11462.4713102029,15.5,18,4,0.544106740102928,doi_10.5061_dryad.95n3j32,950,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,minimum tillage,10,13
1,503,TRUE,FALSE,6,4,maize,4447.49486347431,grain,8656.57508080474,15.5,18,3,0.582279849229582,doi_10.5061_dryad.95n3j32,951,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,5,8.28
1,503,TRUE,FALSE,6,4,maize,4447.49486347431,grain,8656.57508080474,15.5,18,3,0.582279849229582,doi_10.5061_dryad.95n3j32,952,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,15,2.2
1,503,TRUE,FALSE,6,4,maize,4447.49486347431,grain,8656.57508080474,15.5,18,3,0.582279849229582,doi_10.5061_dryad.95n3j32,953,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,10,3.73
1,304,TRUE,FALSE,6,2,maize,4997.99206363211,grain,9138.77207295825,15.5,20,4,0.589152578451947,doi_10.5061_dryad.95n3j32,954,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,5,23.7
1,304,TRUE,FALSE,6,2,maize,4997.99206363211,grain,9138.77207295825,15.5,20,4,0.589152578451947,doi_10.5061_dryad.95n3j32,955,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,15,4.33
1,304,TRUE,FALSE,6,2,maize,4997.99206363211,grain,9138.77207295825,15.5,20,4,0.589152578451947,doi_10.5061_dryad.95n3j32,956,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,10,8.23
1,304,TRUE,FALSE,6,2,maize,4997.99206363211,grain,9138.77207295825,15.5,20,4,0.589152578451947,doi_10.5061_dryad.95n3j32,957,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,118,0,,disk tillage,20,3.47
1,305,TRUE,FALSE,Bray_2Replace_PP,2,maize,4885.59004727342,grain,9659.98798408453,15.5,23,4,0.592150784342997,doi_10.5061_dryad.95n3j32,958,United States,Haskell Agricultural Laboratory,-96.9588,42.38148,FALSE,2013-05-16,0,147.5,0,,disk tillage,10,24.9
